1	A Place		-123.764	272.182	1,1,0	https://www.sarna.net/wiki/A_Place	116.370	U	U	U	U	U	U	U	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	FCL,Tamar March,Benfled Operational Area,Region 2	FCL,Tamar March,Benfled Operational Area,Region 2	FCL,Tamar March,Benfled Operational Area,Region 2	FCL,Tamar March,Benfled Operational Area,Region 2	FCL,Tamar March,Benfled Operational Area,Region 2	FCL,Tamar March,Benfled Operational Area,Region 2	FCL,Tamar March,Pandora Operational Area,Region 1	LA,Tamar March,Pandora Operational Area,Region 1	LA,Donegal Province,Pandora Theater,Arc-Royal Defense Cordon	LA,Donegal Province,Pandora Theater,Arc-Royal Defense Cordon	LA,Donegal Province,Pandora Theater,Arc-Royal Defense Cordon	LA,Donegal Province,Pandora Theater,Arc-Royal Defense Cordon	LA,Donegal Province,Pandora Theater,Arc-Royal Defense Cordon	LA,Donegal Province,Pandora Theater,Arc-Royal Defense Cordon	LA,Arc-Royal Theater	LA,Arc-Royal Theater	LA,Arc-Royal Theater	LA,Arc-Royal Theater	LA,Arc-Royal Theater	LC,Arc-Royal Theater	LC,Arc-Royal Theater	D(LC,CJF)	D(LC,CJF)	CJF	CJF
521	Chapultepec		-240.361	343.486	1,1,0	https://www.sarna.net/wiki/Chapultepec	94.788	U	U	U	U		RW,Apollo Province	RW,Apollo Province	RW,Apollo Province	RW,Apollo Province	RW,Apollo Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	FCL,Periphery March,Tsarahavana Operational Area,Region 1	FCL,Periphery March,Tsarahavana Operational Area,Region 1	FCL,Periphery March,Tsarahavana Operational Area,Region 1	FCL,Periphery March,Tsarahavana Operational Area,Region 1	FCL,Periphery March,Tsarahavana Operational Area,Region 1	FCL,Periphery March,Tsarahavana Operational Area,Region 1	FCL,Periphery March,Tsarahavana Operational Area,Region 1	LA,Periphery March,Tsarahavana Operational Area,Region 1	LA,Coventry Province,Melissia Theater	LA,Coventry Province,Melissia Theater	LA,Coventry Province,Melissia Theater	LA,Coventry Province,Melissia Theater	LA,Coventry Province,Melissia Theater	LA,Coventry Province,Melissia Theater	LA,Coventry Province,Melissia Theater	LA,Coventry Province,Melissia Theater	LA,Coventry Province,Melissia Theater	LA,Coventry Province,Melissia Theater	LA,Coventry Province,Melissia Theater	LC,Coventry Province,Melissia Theater	LC,Coventry Province,Melissia Theater	LC,Coventry Province,Melissia Theater	LC,Bucklands Theater	CJF	CJF
522	Chara	Pacifica	-29.214	6.414	1,1,0	https://www.sarna.net/wiki/Chara	398.244	TA	TH	TH	TH	TH	TH,Alliance Core	TH,Alliance Core	TH,Alliance Core	TH,Alliance Core	AE,Alliance Core	TH,Alliance Core	TH,Alliance Core	LC,Federation of Skye,Isle of Skye	LC,Federation of Skye,Isle of Skye	LC,Federation of Skye,Isle of Skye	LC,Federation of Skye,Isle of Skye	LC,Federation of Skye,Isle of Skye	LC,Federation of Skye,Isle of Skye	FCL,Skye March,Alcor Operational Area,Region 3	FCL,Skye March,Alcor Operational Area,Region 3	FCL,Skye March,Alcor Operational Area,Region 3	FCL,Skye March,Alcor Operational Area,Region 3	FCL,Skye March,Alcor Operational Area,Region 3	FCL,Skye March,Alcor Operational Area,Region 3	FCL,Skye March,Alcor Operational Area,Region 3	LA,Skye March,Alcor Operational Area,Region 3	LA,Skye Province,Freedom Theater	LA,Skye Province,Freedom Theater	LA,Skye Province,Freedom Theater	LA,Skye Province,Freedom Theater	LA,Skye Province,Freedom Theater	LA,Skye Province,Freedom Theater	LA,Skye Province,Freedom Theater	LA,Skye Province,Freedom Theater	WB	CoF	RS,Prefecture VIII	RS,Prefecture VIII	RS,Prefecture VIII	RS,Prefecture VIII	RS,Prefecture VIII	RS	WE
523	Charity		315.099	263.937	1,1,0	https://www.sarna.net/wiki/Charity	485.100	U	U	U	U	U	U	U	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture
524	Charleywood		275.718	-21.722	1,1,0	https://www.sarna.net/wiki/Charleywood	591.815	U	U	U	U	U	U	U	FS,Crucis March,Markesan Operational Area,Region 2	FS,Crucis March,Markesan Operational Area,Region 2	FS,Crucis March,Markesan Operational Area,Region 2	FS,Crucis March,Markesan Operational Area,Region 2	FS,Crucis March,Markesan Operational Area,Region 2	FS,Crucis March,Markesan Operational Area,Region 2	FS,Crucis March,Markesan Operational Area,Region 2	FS,Crucis March,Markesan Operational Area,Region 2	FS,Crucis March,Markesan Operational Area,Region 2	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A
525	Chateau		-75.747	395.445	1,1,0	https://www.sarna.net/wiki/Chateau	79.854				TamP		A	A	LC,Tamar Pact,Trellshire	LC,Tamar Pact,Trellshire	LC,Tamar Pact,Trellshire	LC,Tamar Pact,Trellshire	LC,Tamar Pact,Trellshire	LC,Tamar Pact,Trellshire	LC,Tamar Pact,Trellshire	LC,Tamar Pact,Trellshire	LC,Tamar Pact,Trellshire	LC,Tamar Pact,Trellshire	LC,Tamar Pact,Trellshire	FCL,Tamar March,Blackjack Operational Area,Region 3	FCL,Tamar March,Blackjack Operational Area,Region 3	CWF	CWF	CWF	CWF	CWF	CWF	CWF	CWF	CWF	CWF	CWF	CWF	CWF	CWF	CHH	CHH	CHH	CHH	CHH	CHH	CHH	CHH	CHH
526	Chatham		180.940	250.168	1,1,0	https://www.sarna.net/wiki/Chatham	361.576			I			DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture
527	Chaumont		360.585	17.213	1,1,0	https://www.sarna.net/wiki/Chaumont	632.789	U	U	U	U	U	U	U	FS,Draconis March,Fairfax Operational Area,Region 2	FS,Draconis March,Fairfax Operational Area,Region 2	FS,Draconis March,Fairfax Operational Area,Region 2	FS,Draconis March,Fairfax Operational Area,Region 2	FS,Draconis March,Fairfax Operational Area,Region 2	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A
528	Chaville		17.398	46.931	1,1,0	https://www.sarna.net/wiki/Chaville	378.812	U	U	U	U		TH,Lone Star Province	TH,Lone Star Province	TH,Lone Star Province	TH,Lone Star Province	AE,Lone Star Province	TH,Lone Star Province	TH,Lone Star Province	DC,Dieron Military District,Lone Star Prefecture	DC,Dieron Military District,Lone Star Prefecture	DC,Dieron Military District,Chaville Prefecture,Minor Capital	DC,Dieron Military District,Chaville Prefecture,Minor Capital	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A
529	Chebanse		225.145	-102.928	1,1,0	https://www.sarna.net/wiki/Chebanse	617.897		FS	FS	FS	FS	FS,Crucis March,Markesan Operational Area,Region 3	FS,Crucis March,Markesan Operational Area,Region 3	FS,Crucis March,Markesan Operational Area,Region 3	FS,Crucis March,Markesan Operational Area,Region 3	FS,Crucis March,Markesan Operational Area,Region 3	FS,Crucis March,Markesan Operational Area,Region 3	FS,Crucis March,Markesan Operational Area,Region 3	FS,Crucis March,Markesan Operational Area,Region 3	FS,Crucis March,Markesan Operational Area,Region 3	FS,Crucis March,Markesan Operational Area,Region 3	FS,Crucis March,Markesan Operational Area,Region 3	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FCF,Crucis March,Markesan Operational Area,New Avalon Combat Region	FCF,Crucis March,Markesan Operational Area,New Avalon Combat Region	FCF,Crucis March,Markesan Operational Area,New Avalon Combat Region	FCF,Crucis March,Markesan Operational Area,New Avalon Combat Region	FCF,Crucis March,Markesan Operational Area,New Avalon Combat Region	FCF,Crucis March,Markesan Operational Area,New Avalon Combat Region	FCF,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region
530	Chengdu		-29.575	-170.358	1,1,0	https://www.sarna.net/wiki/Chengdu	568.653	U	U	U	U	U	U	U	CC,Capella Commonality,Region 1	CC,Capella Commonality,Region 1	CC,Capella Commonality,Region 1	CC,Capella Commonality,Region 1	CC,Capella Commonality,Region 1	CC,Capella Commonality,Region 1	CC,Capella Commonality,Region 1	CC,Capella Commonality,Region 1	CC,Capella Commonality,Region 1	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A
531	Chenier		580.569	-41.409	1,1,0	https://www.sarna.net/wiki/Chenier	849.739						FS,Draconis March,Woodbine Operational Area,Region 2	FS,Draconis March,Woodbine Operational Area,Region 2	FS,Draconis March,Woodbine Operational Area,Region 2	FS,Draconis March,Woodbine Operational Area,Region 2	FS,Draconis March,Woodbine Operational Area,Region 2	FS,Draconis March,Woodbine Operational Area,Region 2	FS,Draconis March,Woodbine Operational Area,Region 2	FS,Draconis March,Woodbine Operational Area,Region 3	FS,Draconis March,Woodbine Operational Area,Region 3	FS,Draconis March,Woodbine Operational Area,Region 3	FS,Draconis March,Woodbine Operational Area,Region 3	FS,Draconis March,Woodbine Operational Area,Milligan PDZ	FS,Draconis March,Woodbine Operational Area,Milligan PDZ	FCF,Draconis March,Woodbine Operational Area,Milligan PDZ	FCF,Draconis March,Woodbine Operational Area,Milligan PDZ	FCF,Draconis March,Woodbine Operational Area,Milligan PDZ	FCF,Draconis March,Woodbine Operational Area,Milligan PDZ	FCF,Draconis March,Woodbine Operational Area,Milligan PDZ	FCF,Draconis March,Woodbine Operational Area,Milligan PDZ	FCF,Draconis March,Woodbine Operational Area,Milligan PDZ	FS,Draconis March,Woodbine Operational Area,Milligan PDZ	FS,Draconis March,Woodbine Operational Area,Milligan PDZ	FS,Draconis March,Woodbine Operational Area,Milligan PDZ	FS,Draconis March,Woodbine Operational Area,Milligan PDZ	FS,Draconis March,Woodbine Operational Area,Milligan PDZ	FS,Draconis March,Woodbine Operational Area,Milligan PDZ	FS,Draconis March,Woodbine Operational Area,Milligan PDZ	FS,Draconis March,Woodbine Operational Area,Milligan PDZ	FS,Draconis March,Woodbine Operational Area,Milligan PDZ	FS,Draconis March,Woodbine Operational Area,Milligan PDZ	FS,Periphery March,Woodbine Operational Area,Woodbine PDZ	FS,Periphery March,Woodbine Operational Area,Woodbine PDZ	FS,Periphery March,Woodbine Operational Area,Woodbine PDZ	FS,Periphery March,Woodbine Operational Area,Woodbine PDZ	FS,Periphery March,Woodbine Operational Area,Woodbine PDZ	FS,Periphery March,Woodbine Operational Area,Woodbine PDZ	FS,Periphery March,Woodbine Operational Area,Woodbine PDZ	FS,Periphery March,Woodbine Operational Area,Woodbine PDZ
532	Chennai		10.046	-374.191	1,1,0	https://www.sarna.net/wiki/Chennai	776.232	U	U	U	U	U	U	U	CC,Sian Commonality,Region 8	CC,Sian Commonality,Region 8	CC,Sian Commonality,Region 8	CC,Sian Commonality,Region 8	CC,Sian Commonality,Region 8	CC,Sian Commonality,Region 8	CC,Sian Commonality,Region 8	CC,Sian Commonality,Region 8	CC,Sian Commonality,Region 8	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A
533	Cheriton		244.780	328.533	1,1,0	https://www.sarna.net/wiki/Cheriton	403.481	U	U	U	U	U	U	U	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture	DC,Pesht Military District,Kagoshima Prefecture
534	Chertan		-74.708	-15.558	1,1,0	https://www.sarna.net/wiki/Chertan	407.835	I	I	I	TH	FWL	TH,Tyrfing Province	TH,Tyrfing Province	TH,Tyrfing Province	TH,Tyrfing Province	AE,Tyrfing Province	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	WB	CoF	RS,Prefecture VIII	RS,Prefecture VIII	RS,Prefecture VIII	RS,Prefecture VIII	TR	TR	WE
535	Chesterton		115.619	-71.037	1,1,0	https://www.sarna.net/wiki/Chesterton	529.621	CTF	CTF	CTF	CTF	FS	FS,Capellan March,Kathil Operational Area,Region 1	FS,Capellan March,Kathil Operational Area,Region 1	FS,Capellan March,Kathil Operational Area,Region 1	FS,Capellan March,Kathil Operational Area,Region 1	FS,Capellan March,Kathil Operational Area,Region 1	FS,Capellan March,Kathil Operational Area,Region 1	FS,Capellan March,Kathil Operational Area,Region 1	FS,Crucis March,Markesan Operational Area,Region 1	FS,Crucis March,Markesan Operational Area,Region 1	FS,Capellan March,Kathil Operational Area,Region 1	FS,Capellan March,Kathil Operational Area,Region 1	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FCF,Capellan March,Kathil Operational Area,Valexa PDZ	FCF,Capellan March,Kathil Operational Area,Valexa PDZ	FCF,Capellan March,Kathil Operational Area,Valexa PDZ	FCF,Capellan March,Kathil Operational Area,Valexa PDZ	FCF,Capellan March,Kathil Operational Area,Valexa PDZ	FCF,Capellan March,Kathil Operational Area,Valexa PDZ	FCF,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	CC,Chesterton Commonality,Major Capital	CC,Chesterton Commonality,Major Capital
536	Chhaprauli		-346.127	219.417	1,1,0	https://www.sarna.net/wiki/Chhaprauli	252.573	U	U	U	U	U	U	U	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	FCL,Periphery March,Venaria Operational Area,Region 1	FCL,Periphery March,Venaria Operational Area,Region 1	FCL,Periphery March,Venaria Operational Area,Region 1	FCL,Periphery March,Venaria Operational Area,Region 1	FCL,Periphery March,Venaria Operational Area,Region 1	FCL,Periphery March,Venaria Operational Area,Region 1	FCL,Periphery March,Venaria Operational Area,Region 1	LA,Periphery March,Venaria Operational Area,Region 1	LA,Coventry Province	LA,Coventry Province	LA,Coventry Province	LA,Coventry Province	LA,Coventry Province	LA,Coventry Province	LA,Coventry Province	LA,Coventry Province	LA,Coventry Province	LA,Coventry Province	LA,Coventry Province	LC,Coventry Province	LC,Coventry Province	LC,Coventry Province	LC,Coventry Province	LC,Coventry Province	LC,Coventry Province
537	Chiavenna		-380.518	88.355	1,1,0	https://www.sarna.net/wiki/Chiavenna	372.208	U	U	U	U	U	U	U	LC,Protectorate of Donegal,Alarion Province	LC,Protectorate of Donegal,Alarion Province	LC,Protectorate of Donegal,Alarion Province	LC,Protectorate of Donegal,Alarion Province	LC,Protectorate of Donegal,Alarion Province	LC,Protectorate of Donegal,Alarion Province	LC,Protectorate of Donegal,Alarion Province	LC,Protectorate of Donegal,Alarion Province	LC,Protectorate of Donegal,Alarion Province	LC,Protectorate of Donegal,Alarion Province	LC,Protectorate of Donegal,Alarion Province	FCL,Periphery March,Venaria Operational Area,Region 2	FCL,Periphery March,Venaria Operational Area,Region 2	FCL,Periphery March,Venaria Operational Area,Region 2	FCL,Periphery March,Venaria Operational Area,Region 2	FCL,Periphery March,Venaria Operational Area,Region 2	FCL,Periphery March,Venaria Operational Area,Region 2	FCL,Periphery March,Venaria Operational Area,Region 2	LA,Periphery March,Venaria Operational Area,Region 2	LA,Alarion Province	LA,Alarion Province	LA,Alarion Province	LA,Alarion Province	LA,Alarion Province	LA,Alarion Province	LA,Alarion Province	LA,Alarion Province	LA,Alarion Province	LA,Alarion Province	LA,Buena Province	LC,Buena Province	LC,Buena Province	LC,Buena Province	LC,Buena Province	LC,Buena Province	LC,Buena Province
